Ini lat (deg),ini lon (deg),ini alt (m),ini vx_body (m/s),ini vy_body (m/s),ini vz_body (m/s),ini yaw (deg),ini pitch (deg),ini roll (deg)
1,-8,-64,-142,0.006605192964,0,0.00000007412812197,0.8516116704,0
1,-162,9,-55,0,0,0.08183037352,1.952178374,0
1,-89,63,-16,-0.001799222035,-0.1146286205,-0.0004159099529,1.771794765,0
1,51,38,-164,0,-0.05091287627,-0.1096165932,0.3074892154,0
1,-174,-16,-21,0.05781597337,0.001133429166,0,1.07477732,0
1,-154,82,179,0.01390681077,-0.01456876175,-0.008985342231,0.4936246073,0
1,139,46,-130,0.03336477356,0.01250166988,0,1.98793589,0
1,102,53,140,0,0.001885931062,0.00004133298422,0.522902959,0
1,-129,-28,124,0.02157158759,0.1184055173,0,2.918252259,0
1,-180,15,-117,-0.1214650454,0,-0.08020866153,0.8702081086,0
1,83,90,6,0.00001667945571,-0.0009324885407,0.0000001846401321,2.01855476,0
1,147,-30,-37,0.009063321072,-0.001368614934,-0.02482674648,0.2247596684,0
1,-111,19,89,0,-0.01799740511,0.00740985944,0.7706455394,0
1,107,50,37,0.0005040655716,0,0,1.657737247,0
1,156,-36,-156,0,-0.06954531023,0.004375852061,0.9268726851,0
1,31,-21,32,-0.1105401012,-0.0004002925802,0.001122761237,0.1052412483,0
1,-84,-19,-172,-0.008563574482,0.01493243589,0.01586383767,0.260653792,0
1,165,49,79,-0.00002578963552,-0.001398129293,-0.1212450584,1.744507235,0
1,-13,65,-73,0.01642606508,-0.05893132462,0,0.5000768102,0
1,-149,-12,173,-0.04028473585,-0.002137900667,0,0.7882539006,0
1,14,32,-116,-0.02678672789,-0.0934466253,-0.0008523897933,0.2217762429,0
1,-175,62,144,0.05834051791,-0.07057630979,0.001118728227,0.4754305744,0
1,133,61,-177,0,0,-0.005691390828,0.6230018661,0
1,60,49,-86,0.06135107407,-0.01622130935,0.00229717933,2.678383812,0
1,78,-68,26,0,-0.0253716421,-0.118801875,0.1625180857,0
1,48,33,-50,0.0000006897827658,0,0,2.108732148,0
1,118,84,-135,0.1111545208,-0.0001383240013,-0.00271912287,0.5553719861,0
1,-119,64,19,0.1157747943,0,-0.009510598977,0.3354900995,0
1,-100,71,-53,-0.01905622339,-0.04193039806,0,2.509032908,0
1,-4,48,148,0.002699830492,0.006692007386,0.0002032779394,0.3239262459,0
1,162,-25,-171,0.0001247151851,0.0002524959491,0.00000006262224412,0.007303612049,0
1,142,76,-15,-0.110205358,0,-0.02870389739,0.02654528114,0
1,-121,-49,-47,0,-0.07609965062,-0.00001223071379,2.251920602,0
1,14,-36,128,-0.002107224965,0,0,1.848602107,0
1,-165,-5,58,0.00094782313,-0.01050437769,0,0.9861708488,0
1,18,11,-151,0.06321930416,0.0008883737061,-0.0913604513,0.8446002375,0
1,-29,-37,-52,0.005808096678,0.0163928306,0,1.235073361,0
1,127,-44,-69,0,0,0,0.6859978646,0
1,171,59,-19,-0.003784945168,-0.03135836485,0,0.1283841897,0
1,-8,8,164,0.0308369365,-0.1119609469,0.007661025344,0.362444502,0
1,-126,2,43,0,0,0.01526639443,0.1996633752,0
1,-20,-87,-179,-0.009108479895,0,-0.08130922469,1.815298224,0
1,-35,63,9,0.03331540782,0.04041535452,-0.02347021906,0.122783727,0
1,129,-86,-12,0,-0.02443049048,0,0.9730853397,0
1,1,59,90,0,0.02295991685,0.03487221083,0.04609404769,0
1,116,4,-28,0,-0.02339570028,0,0.1758764087,0
1,149,39,-161,0.01082547831,0.005153769715,0.008429135566,0.8199587902,0
1,111,-69,-162,0.01491275993,0.09557802208,0,0.7689282545,0
1,17,-78,-129,-0.08818555105,0,0,0.269328947,0
1,-131,78,151,0,0.002790553982,-0.03010442126,0.2720028358,0
1,-10,-23,-164,-0.0009624546049,0.004047465563,0.005246872082,2.860327096,0
1,96,-78,114,0.0000630107639,-0.0000005356076376,0.121894694,1.735632591,0
1,-47,-1,85,0,0,-0.05163627834,0.2281721315,0
1,145,49,106,0,0.06401655008,-0.001675605597,1.387522015,0
1,102,21,89,0.006008155818,0,0,0.6903883241,0
1,-53,-46,112,0,0.000466737019,-0.01563136102,1.575428814,0
1,76,-79,144,-0.06759795532,0.0001225070385,0,1.199799218,0
1,-122,49,-132,-0.0004038551039,0.001229301841,-0.0002018696234,0.4047214562,0
1,77,88,46,-0.0004137832666,-0.116235227,0.000002787006677,0.7980728775,0
1,-60,69,-63,0.0164881343,-0.01780017676,-0.1117994322,1.779140079,0
1,100,84,-35,0,0.003090014895,-0.03218811292,0.1697904573,0
1,163,58,-93,-0.08847043296,-0.0001754037093,0.09913013038,0.1079819105,0
1,-180,45,131,0,0.000001863441276,0.0003032706776,0.1356307576,0
1,141,50,164,0.01113551473,0,0.01665088325,0.4736435402,0
1,83,77,-101,-0.001650564095,-0.02764230876,0.06519220749,0.252675326,0
1,40,-45,-127,-0.000003192556379,-0.102523832,-0.05458190841,0.3825008214,0
1,-40,-75,50,0.04879871347,0,-0.0001448652665,0.09976180147,0
1,58,-67,-112,-0.04355355687,-0.02124444807,-0.01366018102,2.515510151,0
1,70,68,-123,0.0001861398633,0,-0.007048596382,0.6883534132,0
1,-98,-85,29,-0.008509043131,0,0.004051874404,2.223723633,0
1,24,44,48,-0.06001758172,-0.000231786324,0,1.256729963,0
1,-47,-41,-31,0,0,0.00527351904,1.406453216,0
1,5,-79,24,0.01259460041,0.0007073727875,0.020493254,0.7490211774,0
1,-132,4,-120,-0.06381365079,0.02817716496,0.02798511597,0.03207805786,0
1,72,-56,136,0.05845001057,-0.0003472398591,-0.06342836532,0.2670570131,0
1,157,-9,-147,0.00000002038171637,0.04608981871,-0.02582810737,1.921306749,0
1,-153,58,108,-0.04021774842,0,0,1.404693948,0
1,93,-56,-32,0.004422000101,-0.002779565689,0.04593103749,0.8895529473,0
1,83,-46,-5,0,0.001659061415,-0.05790727836,1.990990137,0
1,-113,14,93,0.04101656486,-0.000001754156761,0,0.2487286095,0
1,50,2,107,0.04959693105,0.008999417729,0,1.361822078,0
1,74,-70,-133,-0.0004048885509,0,-0.02139630364,1.574635433,0
1,-19,36,156,-0.1216471728,0,0.01782950434,0.3560571659,0
1,-133,28,-105,0.00002126897401,0.01315073399,0,0.06771869421,0
1,44,58,106,0,0,-0.0140157973,0.7534135176,0
1,-127,-88,71,0,-0.03514650961,0,0.5283147105,0
1,-172,-54,-135,0,-0.07340493138,0,0.3301425469,0
1,88,24,180,0.1131298639,0,0,0.9053716827,0
1,-112,-74,-105,0,0.07098667833,0.01058524428,1.939994333,0
1,122,4,-72,-0.000007476408773,0.008583994232,-0.1001854179,0.5345791802,0
1,91,-66,-163,-0.004888756746,0.002464228401,0.02703018438,0.5476956296,0
1,173,0,94,0,-0.004373331383,0.00662756836,0.270122398,0
1,-71,18,85,-0.0007108811024,0.04676527408,-0.000000003689348039,1.562853257,0
1,-93,-32,-180,0.08695602911,0.0109520319,0,0.5447778055,0
1,129,37,46,-0.0522584953,0,0.001884894174,0.6365897534,0
1,-8,73,13,-0.001560017987,0.01624837603,0,0.7055410247,0
1,-162,85,160,-0.03722978698,0,0.04833251956,0.9954532937,0
1,-76,-34,166,0,0.0008769265104,0,1.89273083,0
1,23,10,-72,0.000009648434378,0,-0.04292523283,0.4039427162,0
1,155,64,18,-0.04507248629,0.0000008882412047,0,2.470068176,0
1,120,-54,-147,0,0.03152709412,0,0.7713593973,0
1,-123,-57,40,0.01898293829,0.0003827892907,0,0.327669734,0
1,172,79,174,0.05398725169,0.004093128272,0,0.6681109841,0
1,105,69,-120,-0.00268168322,-0.01368034279,-0.000260940103,0.8559492073,0
1,-62,29,-39,0,-0.00003590846713,-0.000009796971012,0.3531798383,0
1,-21,-12,-163,0.003487188341,0.01508599773,0,0.8032528307,0
1,-166,-85,-110,0.04110553308,-0.008828932876,0.018010946,0.8962662496,0
1,-108,12,-165,0,0,0.0006694880442,1.175209539,0
1,-74,4,36,0,0,-0.0651670085,0.2522314092,0
1,55,7,160,-0.002607103239,0.06780777115,0,0.2225492335,0
1,11,11,109,0,0.000004607313734,0,1.746165128,0
1,23,23,-16,0.0323339559,0,0,2.752000249,0
1,141,78,102,0,0,0.00005950145055,1.766055352,0
1,141,-85,96,-0.01344905211,0,-0.1079359299,2.412307415,0
1,178,-7,173,-0.1127931457,0.04447545639,-0.001471519377,0.8106041649,0
1,-96,-17,146,-0.03656872496,0,0.05405013714,1.201307727,0
1,52,83,-170,0,-0.004361404921,-0.05940116356,0.03073703394,0
1,127,-90,144,0,0,-0.01079982134,0.6798611073,0
1,26,-8,-119,0,0.0008787695582,0,1.261576426,0
1,-127,-31,162,-0.0003859140051,0,0,1.824022989,0
1,-101,-57,-154,0.1040012965,-0.003897007204,0,2.751810414,0
1,166,-77,-26,-0.05034360889,-0.009658199424,0.09299693884,1.093657625,0
1,175,-90,-75,-0.0144712293,0.08043853414,-0.00006116708721,0.4531343093,0
1,-165,61,-165,0.000002851814729,0,-0.01456373727,0.5281530516,0
1,100,-49,-129,0,-0.1244783605,-0.007243178535,0.5999569762,0
1,102,85,-130,-0.008675136029,-0.01392060566,-0.007779168927,0.9332066735,0
1,-120,63,102,0,0,-0.00000007973041386,0.2448224355,0
1,-156,-40,151,-0.03999255999,0,-0.07841862011,0.04788234683,0
1,-164,-64,97,0.000001796179753,0,0.02127125024,2.01226792,0
1,-144,-3,-116,0.05848350418,0,-0.004247926969,1.807583857,0
1,108,81,169,-0.002056221842,0,-0.07913783689,0.9143853693,0
1,-60,18,31,0,0,0.0292366186,0.6427028214,0
1,-46,85,-168,0,0.08540255757,0,0.3875742826,0
1,-87,-44,-32,0.06800600656,0.006265773461,0.057405191,0.8670636718,0
1,-3,-74,149,0,-0.09588738011,-0.1099872065,2.495387967,0
1,102,62,73,0.0263344526,0.01116729053,0,1.0955984,0
1,-28,-87,-41,-0.01190060655,0,0.08988290461,2.461451575,0
1,0,23,-76,0,-0.09485064531,0,0.3588458188,0
1,-59,58,-164,-0.001288230592,-0.04174860686,0,0.02808740307,0
1,-45,-45,-49,0,-0.002092518831,-0.004768232679,0.3773699586,0
1,92,52,-95,0,0,-0.000003363818834,1.688222584,0
1,-177,44,-52,-0.009090031215,-0.03724169263,0.0007480467365,0.9725288644,0
1,28,35,124,0.0001138989351,0,-0.02826215213,1.25247099,0
1,-86,-58,113,0.002649692662,-0.09320478153,-0.04873030267,0.8228291414,0
1,-79,-11,32,0,0.02622648637,0,0.2586845935,0
1,-82,-29,-122,0,0,0.07551075193,2.255277252,0
1,-116,-87,-43,0,-0.004982756525,-0.01068999486,1.420669594,0
1,172,-69,102,0.02469357023,0.0006115518913,-0.00000001788447267,1.421907552,0
1,-41,51,-107,-0.00004390008782,-0.1002729463,0,0.9716175828,0
1,-115,63,1,-0.01042719312,0,0,0.5003693306,0
1,35,-19,96,0,0.05708410702,0,0.2702973235,0
1,-92,73,-58,0.01144990475,0,0,0.3184224344,0
1,35,67,-80,-0.03836862265,-0.02643730379,0.0003572746234,0.06505382308,0
1,-151,67,-76,0,-0.01679805639,-0.01985180403,0.3335191852,0
1,-50,-32,-45,-0.0126612185,0,-0.002759086732,1.335436141,0
1,-148,-2,-114,0.01584491017,0,0.007489917788,0.3830443048,0
1,122,48,-133,-0.00006583378996,0,0.000202208438,2.333450067,0
1,10,66,-52,0,-0.002323222457,0,0.1108573405,0
1,114,-45,-67,0.00001296291543,0.001491579574,-0.000396229312,0.7282019365,0
1,-40,82,-52,0.02795569308,-0.002248057378,0.08586509221,1.143737231,0
1,59,-40,-124,0,0.0001276261451,0,0.8945507857,0
1,-149,-23,89,0.06189570519,-0.001211091045,0.07158134513,1.294948168,0
1,-135,82,73,-0.00004592916379,0.03706756795,0,2.434616767,0
1,127,54,-155,0.0001886197569,-0.001446929849,-0.01426774419,0.1057255265,0
1,-70,30,-108,-0.0002081296634,0.00003572843869,0,1.712325741,0
1,166,-28,85,0,0,0.04004168128,1.888212232,0
1,45,-53,-90,0.0694380365,0,0.00302125652,0.5396338635,0
1,78,-44,-47,0,0.03321453557,-0.00001935014778,0.3720298485,0
1,-118,-53,5,0.07867201226,0,-0.03185026941,0.5745494582,0
1,13,67,-178,0.1218113866,-0.02644268522,-0.04234667949,1.749082861,0
1,52,-59,-150,-0.01043856635,-0.03611322917,-0.0000004949920831,0.4728066332,0
1,-143,-52,105,-0.0297239375,-0.0247318392,0,0.4830791489,0
1,175,67,63,0.02956681159,-0.0000102605198,0,0.6916578505,0
1,-82,-60,120,0.006083331387,-0.02613417227,-0.04440562846,2.276566352,0
1,-76,0,152,0.0009500410918,-0.03635058476,0,1.087714632,0
1,-165,-86,174,0.02244954063,0.008773580823,0,0.6867569377,0
1,-161,23,-85,0,-0.004938001371,0.0004997348436,0.2121887754,0
1,-29,58,-128,0,0,0,0.9373723023,0
1,-178,12,-9,-0.04321128571,0.06809292289,0,2.754046659,0
1,78,82,33,0.002505338613,-0.00204610061,0,0.9367125931,0
1,153,-4,-15,-0.01924455098,0,-0.00649151447,2.677346042,0
1,-110,82,45,0.06388071148,-0.06001183511,0.01166266892,0.5822864188,0
1,-64,64,16,0,0,-0.07772156749,0.5351062204,0
1,-67,54,-70,0,-0.07208323756,0,0.2723729314,0
1,-76,-65,15,0.001435854144,-0.005836734524,0.05631100885,0.8735369885,0
1,177,29,75,0,0,0,0.7034159485,0
1,-179,-27,-108,-0.04744923568,0.000654705128,0,1.997112059,0
1,-96,-73,-157,-0.0002607442716,-0.02852062502,-0.02590509018,0.07501095045,0
1,-123,37,-160,-0.01669214702,0,-0.0006489170291,1.694413879,0
1,-149,73,33,-0.000380628352,0.009809302125,-0.03549678199,1.574368098,0
1,33,-9,-23,0,-0.0442712036,0,0.6720287286,0
1,-170,-2,127,-0.007828791737,0.005569691947,0,0.329319304,0
1,-127,-9,-73,0,-0.01865416443,-0.002381782844,0.0529874705,0
1,-156,-87,109,0,-0.005063069445,0.003041542372,1.887856864,0
1,-20,12,152,0,-0.0001951608094,0.001051250349,0.2075888166,0
1,62,56,-10,0.001325551757,0.01717882545,-0.09630207023,0.643493154,0
1,-93,76,-161,0,0.009692111679,0,0.9248671776,0
1,161,-30,146,-0.07817382467,0,0.05681930494,1.925265773,0
1,36,84,78,0.0001416634146,0.02496749769,0.06657439697,2.56513172,0
1,-121,-69,136,-0.1119140577,0.000103464291,0.0005462512026,1.691640114,0
1,22,-55,86,-0.02385043857,0,0,2.686049242,0
1,-21,-11,-90,0,0.001741593184,-0.005654130115,1.837774059,0
1,-168,72,-7,0,-0.03286000954,-0.02795616569,2.723143515,0
1,-1,-52,-26,-0.03479600808,0.07686873941,-0.000000020555344,0.6876244155,0
1,-23,-75,0,-0.05661260002,0,0.02035252995,0.400678041,0
1,19,-17,4,0.001571102671,-0.002366314574,0,0.268999861,0
1,22,-43,-133,0.09462451276,0.0011699014,0.03053563474,0.6189656245,0
1,-79,80,-27,0.03050542017,0,-0.1095082297,0.3894579424,0
1,28,-8,33,0.05318246131,-0.1161794007,-0.001347102683,0.3253985131,0
1,103,50,103,-0.02054763436,-0.04675795798,0,1.717057643,0
1,-139,-20,170,-0.01709812026,0.06438382211,-0.00476437786,2.277900214,0
1,-147,-19,154,0.0002832669765,-0.000004242676052,-0.1104808065,0.7660367008,0
1,-92,9,135,0.02220701394,0,-0.0009127416306,1.113412665,0
1,132,55,110,0,0.008897875999,0,0.1061690174,0
1,-125,-2,-176,0,-0.0003186949602,-0.008015542363,1.517019931,0
1,90,-52,28,0.01211414117,0,0,0.5339291112,0
1,-134,24,-9,0,0.0001438757049,0.002721255731,0.08921223724,0
1,142,38,53,0.04569055824,-0.0454186552,-0.0142291391,0.6464659837,0
1,85,-2,39,0.1040503917,0,0,0.8664786469,0
1,-80,-62,85,0,0.000001471948588,0,1.86842708,0
1,-173,-10,-7,0.1020328632,0.0002734652807,0.07369806608,2.62967979,0
1,-156,-12,100,0.02999226571,0.07687450575,0.01177440716,1.880496051,0
1,-138,39,8,-0.07346238211,0.1021973675,0.04840112142,0.5576092243,0
1,-87,39,39,-0.000973524177,-0.003287063307,0,1.386319588,0
1,14,2,142,-0.04569990061,0,0,0.6443187415,0
1,-122,79,-142,-0.05222323952,-0.0001893837333,0,1.495982485,0
1,134,-84,-94,-0.0009502713077,-0.01017569847,0.1154808164,2.351204153,0
1,60,14,26,-0.0004991040364,-0.004034111233,0,2.895635853,0
1,111,-57,-6,-0.001814690806,-0.04171642591,-0.000009785433897,0.4145638929,0
1,112,-25,130,-0.0007190681732,0.104163809,0.0002219983161,1.603765553,0
1,-149,-36,70,0,0,-0.01711853033,0.3390701675,0
1,-171,68,-157,0,-0.0008075305317,0.004861107535,0.6839909765,0
1,3,25,40,-0.04350368108,0.03437568055,0,1.811588834,0
1,35,85,86,0,0,-0.06623901872,0.5572776124,0
1,98,-53,22,0.01060233664,0.05495443638,0.0367351274,0.1000679225,0
1,147,2,54,0.06138550597,0.01024704277,0.04561650934,0.6816974016,0
1,70,56,145,0.0000009921581792,-0.0001288065331,-0.00004217164759,2.67374654,0
1,38,8,133,-0.06250736132,-0.1024961746,-0.002467420608,1.972976106,0
1,-75,24,153,-0.0001315994182,0,-0.000002902106867,1.282211652,0
1,-35,-82,-180,0,0,0,0.9210086636,0
1,0,-31,-18,-0.01399849278,-0.02454385878,-0.03907539246,1.027946665,0
1,120,45,-24,0,-0.0005360461755,0,1.639286402,0
1,87,-4,-32,-0.1003947839,-0.02143681769,-0.1167600583,0.02746096803,0
1,-134,10,-12,0,-0.006570597103,-0.1081480835,0.5865892911,0
1,-75,-71,-86,0.003201368559,-0.01092237892,-0.1040866636,0.3311990631,0
1,-40,-72,78,-0.02706692554,0.004331795882,0.002533805291,0.2244392132,0
1,-171,88,154,0.1195396803,0.07988074892,-0.1042654293,1.019717791,0
1,108,-41,131,0.04759752411,0.0004551988671,0.0001102113501,0.9871385931,0
1,94,-84,102,0.1129548947,0.003104243783,-0.0288605826,0.1700598195,0
1,132,-32,19,0,0,-0.1154059727,1.493084634,0
1,124,-64,55,0,0.1174196957,0.0006166851564,0.7908078851,0
1,-135,-73,162,0,0.02567213827,-0.1043108971,2.41128714,0
1,-116,67,101,-0.03812557275,0.0001941793344,0.005808171492,0.253362784,0
1,69,-63,120,0.01339989479,-0.003884451811,0.008022598675,0.7907852941,0
1,-170,20,-72,-0.001166481539,-0.0000007971647797,0,0.8375973013,0
1,-151,32,79,0,-0.02468558358,0,0.04101432838,0
1,-25,51,-114,0.1210266099,-0.02591409471,-0.03512883631,0.2906734582,0
1,11,-16,64,0,-0.03798655868,-0.000005501622037,0.7008215997,0
1,-69,-85,23,0,0.02805451515,0,2.953153972,0
1,-146,-1,-65,-0.0356475806,0,-0.001620785854,2.143426006,0
1,-62,19,-94,-0.03285847407,-0.001884289096,0,0.08116758374,0
1,174,0,-8,0,0,0,0.9454946169,0
1,-109,-44,-100,-0.03802135827,0,-0.07531445781,0.5084620535,0
1,141,-56,150,0.06808435561,-0.004120217402,-0.002851512174,1.851066239,0
1,-24,77,-143,0.0005274580813,0,0,2.692950234,0
1,164,20,106,0,0,0,0.8194464241,0
1,63,-47,87,-0.01761660626,0.0001540988959,0,1.459560776,0
1,164,5,-75,-0.003075221495,-0.00002296502559,0,0.4539179596,0
1,162,24,149,0.02837095922,-0.01047496325,0,1.107934497,0
1,-152,30,-62,0.03263279246,-0.00006958805283,-0.1148365527,0.08891382854,0
1,-105,48,152,0.00001641581733,-0.006297546616,0,0.746147551,0
1,24,-22,-77,0,-0.01757359156,0,1.46989833,0
1,-140,-3,-1,0,0.0687754178,0,0.5508722454,0
1,-22,-15,180,-0.06574965349,0.04459960542,-0.000783662386,0.5352744643,0
1,152,-38,146,0.07897881147,0,0,0.7343377387,0
1,25,25,-17,0.02637512317,-0.09436557993,-0.03030419869,0.8753672301,0
1,-92,-26,-100,0,0.00315923302,0,1.02695375,0
1,77,-81,-153,0,0,-0.00531318443,0.7467177671,0
1,-170,2,155,0,-0.1236386383,-0.0168512789,1.303599429,0
1,21,-9,-7,-0.02123331527,-0.06971996698,0,1.399708208,0
1,119,49,79,0.09542369863,-0.01597564136,0.02892630699,0.5067838286,0
1,20,8,163,0,0.01452443413,0.0631187823,1.930381774,0
1,-143,69,-130,0,0,0.00003253955769,0.2170869919,0
1,-24,14,168,-0.0000009968852658,0,-0.02709307484,0.708705381,0
1,161,-63,-174,0.003046948527,-0.002256691636,-0.02701230885,0.9070220698,0
1,51,-47,150,-0.05550870617,0.0005332627129,-0.1193536079,0.6763889069,0
1,-35,43,-70,0.1149131826,0.08281983491,0.00002478060738,1.072301498,0
1,16,68,-134,0,0.0119987911,0.0003162812474,0.2747415614,0
1,170,-82,-108,0,-0.02545916655,0.002452805917,0.5410568529,0
1,-32,-78,69,0.004716655535,0,0.00198726614,2.595824644,0
1,-75,-77,-18,0.03525769549,0.1084116881,-0.003656567008,0.1354609684,0
1,29,5,156,0,-0.001328137621,0,0.1255139631,0
1,78,-64,37,0,0,0,1.00662328,0
1,138,45,-135,0,0,0.005074883812,1.548041782,0
1,78,-80,-83,-0.0486989217,0,0,0.6820182178,0
1,64,-89,115,-0.004841404514,0.0229595339,0,0.1359036435,0
1,-157,-4,69,0.005778071114,0,0,1.208865192,0
1,-56,-32,33,0.007386346389,-0.0001275432235,0.0000293017226,0.7200957356,0
1,106,55,62,0.001037872881,-0.08605406093,0.00004345838453,0.4255829701,0
1,108,57,-162,0.01977268583,0.01083192222,0.001257448939,0.9174489555,0
1,84,61,145,0.07482835327,0.03609349014,0,0.8124004784,0
1,171,27,-127,-0.004552696405,0.00004910250433,0.02644762126,0.9116727396,0
1,144,40,175,0,0,0.000002880987778,1.983610171,0
1,38,45,-130,0,0.002917598008,-0.0005773077904,0.01915299086,0
1,175,12,-168,-0.07575252,-0.00009566619127,0,0.3863628455,0
1,5,52,-9,-0.02163221079,0,-0.007454423928,0.8619507015,0
1,164,64,-142,0.05278466648,-0.003498864406,0.007278996187,0.2665868196,0
1,-12,40,-28,-0.0001319989334,0,-0.02223251856,1.575794865,0
1,-163,-22,-19,0,0,-0.03659867426,1.264572975,0
1,-56,85,126,0,0,0.02920521971,0.486844261,0
1,-82,-11,-26,-0.01946525981,0,0,0.3163272656,0
1,-101,-52,-86,-0.01415377967,0.000005678264793,0.07722714422,0.03018525938,0
1,-27,71,110,0.01607389728,0,0.04149673827,2.021955452,0
1,-132,-55,-83,-0.01148593401,0.06385296549,0,2.964322524,0
1,-161,45,-28,-0.007346047883,0,0.04877469544,0.3375906839,0
1,3,-76,33,0.09305108435,-0.00008420722712,0.08810902232,0.5138303264,0
1,22,63,-160,0,0.05746664382,0.04259719402,2.195783162,0
1,-116,47,148,0,0.1076781328,-0.03562489971,0.1206950607,0
1,-27,51,20,-0.000001106763515,0.006399936476,0,1.535015893,0
1,-71,41,117,0,0,-0.006279973673,2.250340357,0
1,-136,52,-70,0,0,-0.0002705660683,0.2042254031,0
1,-46,27,57,0.000005487588095,0.001209647217,-0.02604913927,0.498984082,0
1,-157,-44,72,0.00927333775,0,0.0002209898206,0.3588666582,0
1,-66,21,-89,0,-0.00435532388,0,0.6794456474,0
1,56,88,-68,0.0200950123,0.09391635474,-0.003828917569,0.02375313364,0
1,-50,-55,-9,-0.02676280088,0,0,2.845952119,0
1,34,-6,-104,0,0,0,0.4859219821,0
1,-6,53,-153,-0.01575103787,0.004412272148,0,0.3152241708,0
1,8,-39,65,-0.07602936913,0.02572515114,0,2.901709373,0
1,-152,12,36,-0.00004272925731,-0.05173202311,0.09203584577,2.486019416,0
1,-79,-23,56,0.03317064835,0,-0.014252749,0.3803947639,0
1,67,-48,-120,0.0009457517284,0,-0.01852084755,1.753640853,0
1,137,-75,-68,0,-0.001791966815,-0.000791128344,0.4966696801,0
1,-38,-63,12,-0.02222840314,-0.06905423902,0,0.6500602856,0
1,-132,-66,11,-0.00853619965,0.0002776827869,-0.004688514233,0.3069185613,0
1,-109,68,14,0.06395702724,0,0,2.097454007,0
1,125,1,-121,0,0.04154682073,-0.008066789534,2.930258828,0
1,146,22,82,-0.005771871551,-0.000003547569406,0,0.5071779659,0
1,-142,-84,-28,0,-0.0007363577723,-0.05241479353,1.083862937,0
1,-170,46,-115,-0.08984548022,-0.06989122489,0,0.8815404733,0
1,-104,-69,-82,0.000003079895699,0.06156434963,0.06355759128,0.3154108606,0
1,-40,-71,64,0.001178628377,0,-0.001985803042,0.5309360546,0
1,177,-32,80,0.03602730836,-0.04052660001,-0.001142881154,0.183103592,0
1,29,80,63,0.03214763156,-0.01334219136,0,1.631148547,0
1,97,-41,102,0.001601269778,-0.08394775558,0.01418557266,0.8354094968,0
1,0,-79,163,0,0.1063160331,0,0.1088232004,0
1,3,80,-29,0,0.1229861342,-0.0005934464978,1.829446066,0
1,-13,39,-9,-0.08128915235,0,0.05260096096,0.5906780121,0
1,95,-49,150,-0.02118122151,0,0,1.430667433,0
1,-3,-35,-115,-0.002710087179,-0.0001752554693,0.1196887759,0.5287891308,0
1,-63,52,1,-0.003962630518,0.01684373839,0.001827245765,0.8513067546,0
1,-25,-37,-75,0,0,0.004037333625,1.978908895,0
1,-122,28,163,0,0.06701036037,0.008154823703,1.408835465,0
1,116,-74,109,0.001178588032,0,-0.0006530541664,0.09465909724,0
1,148,-67,-108,0,0,-0.008046940544,0.8574378558,0
1,17,-41,-48,-0.0006533877849,0,-0.00005630903095,0.7605254702,0
1,177,-59,88,-0.0350994312,0,0,0.4256330782,0
1,-54,5,18,0,0.006201036181,-0.03225385364,1.019960561,0
1,71,-22,40,-0.0300579599,0.03912096026,0,1.600685001,0
1,81,-68,60,-0.03470820689,0,-0.002311554415,0.1282720723,0
1,44,37,106,-0.1170621,0,-0.09988895473,0.305760122,0
1,91,-71,-68,0.000001776534473,0.001360757824,0.1019057452,0.3796859025,0
1,20,-33,-69,-0.0007547992986,-0.0000088864013,-0.06708099625,0.03612129438,0
1,75,-17,-62,0,0.005546466861,-0.002099298923,0.04461076634,0
1,94,-20,54,0,0,0,2.460084347,0
1,5,77,-178,0,0,0,0.9487349796,0
1,-37,-73,-145,0.008209813214,0.04474042358,0,0.6733868919,0
1,-66,31,55,0,-0.01285709506,-0.01776163306,0.9853392086,0
1,77,21,-111,0,0,-0.0216463429,0.7681590467,0
1,8,-73,3,0,0.003200083898,0.005538742081,0.7838173688,0
1,28,-66,0,0.07406052619,0,-0.01810020643,0.1654119146,0
1,74,56,-163,0,-0.0006159824228,0,0.2382137346,0
1,124,33,-10,0.00969711538,0.01551695483,0.01435100193,1.468659255,0
1,122,45,21,0,0,0,2.680915106,0
1,148,-73,-43,0.0005526453218,0,0,0.07608793602,0
1,96,-76,-101,-0.08275171412,0,-0.000003604884667,0.8047549372,0
1,-122,-87,117,0.001408185573,0.001192448234,0.0160109585,0.6548392545,0
1,77,-12,101,0,0,0,0.2736983989,0
1,-62,28,151,0,0,0.04287269291,1.311802624,0
1,48,-39,53,0.08765581983,0,-0.0133358729,1.132497921,0
1,60,59,-37,-0.01047325382,0.001626204443,0.004501136722,1.069584222,0
1,-73,72,26,0,-0.02716444365,-0.06491358307,0.3854646109,0
1,18,35,-96,0.01970620819,0,0,1.823517648,0
1,-13,-41,-103,0.01080130596,0.001799267159,-0.01100252235,0.8255153191,0
1,-23,-51,72,-0.0006898859351,0.05722980847,-0.06442238571,0.06357514691,0
1,98,56,81,0,-0.002338505953,0.03403744505,0.1262495788,0
1,85,76,-167,0.02611495418,-0.00487822741,0,0.6400869419,0
1,-86,1,-21,-0.0002393505446,0.03367448768,0.08874597849,0.3123956861,0
1,-35,-1,-59,0.0449061446,0,-0.1073534623,2.044738721,0
1,106,36,-161,-0.05829825073,0.01980292036,0.01274819039,0.1440966214,0
