# Model Roll	Model Pitch 	Ref Roll 	Ref Pitch
-8.697649383544921875e+01	1.739601898193359375e+01	-8.756267505075953750e+01	1.005709677621249121e+01
-8.806860351562500000e+01	1.728624343872070312e+01	-8.817340754568091654e+01	9.926387098592647007e+00
-8.925925445556640625e+01	1.715973281860351562e+01	-8.878506679111011124e+01	9.795748388734805800e+00
-9.053091430664062500e+01	1.701596832275390625e+01	-8.939756011199644092e+01	9.665173549862721813e+00
-9.186587524414062500e+01	1.685446929931640625e+01	-9.001080410079408978e+01	9.534656194877884516e+00
-9.324767303466796875e+01	1.667549324035644531e+01	-9.062472369071198841e+01	9.404190575391504936e+00
-9.466143798828125000e+01	1.647993850708007812e+01	-9.123925132163813601e+01	9.273771517853800717e+00
-9.607118225097656250e+01	1.625588226318359375e+01	-9.185432618947163519e+01	9.143394366069809820e+00
-9.745233154296875000e+01	1.600747489929199219e+01	-9.246989357052180480e+01	9.013054929464246356e+00
-9.879476928710937500e+01	1.574074268341064453e+01	-9.308590421346697497e+01	8.882749436519183917e+00
-1.000938568115234375e+02	1.546075534820556641e+01	-9.370231379211757883e+01	8.752474492868703493e+00
-1.013479309082031250e+02	1.517164325714111328e+01	-9.431908241290314265e+01	8.622227043583217565e+00
-1.025572738647460938e+02	1.487672615051269531e+01	-9.493617417161014771e+01	8.492004339226275178e+00
-1.037233123779296875e+02	1.457861900329589844e+01	-9.555355675444641861e+01	8.361803905305063012e+00
-1.048482894897460938e+02	1.427931785583496094e+01	-9.617120107899914672e+01	8.231623514775957773e+00
-1.059347457885742188e+02	1.398033237457275391e+01	-9.678908097109653852e+01	8.101461163299809698e+00
-1.069858474731445312e+02	1.368278789520263672e+01	-9.740717287398418023e+01	7.971315046971242602e+00
-1.080249786376953125e+02	1.338808917999267578e+01	-9.802545558658310654e+01	7.841183542275557805e+00
-1.090525436401367188e+02	1.310036087036132812e+01	-9.864391002792213214e+01	7.711065188049446739e+00
-1.100648651123046875e+02	1.282141208648681641e+01	-9.926251902512724712e+01	7.580958669245912773e+00
-1.110600204467773438e+02	1.255185413360595703e+01	-9.988126712261180273e+01	7.450862802322747669e+00
-1.120372543334960938e+02	1.229165935516357422e+01	-1.005001404103479388e+02	7.320776522091936300e+00
-1.129965820312500000e+02	1.204044914245605469e+01	-1.011191263693105071e+02	7.190698869884119659e+00
-1.139384155273437500e+02	1.179761123657226562e+01	-1.017382137323767779e+02	7.060628982897152461e+00
-1.148633728027343750e+02	1.156245422363281250e+01	-1.023573923591363837e+02	6.930566084608836164e+00
-1.157721862792968750e+02	1.133425331115722656e+01	-1.029766531232200606e+02	6.800509476149326993e+00
-1.166655197143554688e+02	1.111226940155029297e+01	-1.035959878108953944e+02	6.670458528535795573e+00
-1.175440292358398438e+02	1.089583110809326172e+01	-1.042153890298031627e+02	6.540412675683652921e+00
-1.184082946777343750e+02	1.068431377410888672e+01	-1.048348501268202000e+02	6.410371408116690262e+00
-1.192588043212890625e+02	1.047712898254394531e+01	-1.054543651141354843e+02	6.280334267306399099e+00
-1.200960083007812500e+02	1.027377319335937500e+01	-1.060739286027192634e+02	6.150300840577183514e+00
-1.209203033447265625e+02	1.007377529144287109e+01	-1.066935357424446522e+02	6.020270756520864630e+00
-1.217320327758789062e+02	9.876732826232910156e+00	-1.073131821681974998e+02	5.890243680870204557e+00
-1.225358352661132812e+02	9.677535057067871094e+00	-1.079328639513750545e+02	5.760219312784625956e+00
-1.233330688476562500e+02	9.473146438598632812e+00	-1.085525775562348514e+02	5.630197381507530352e+00
-1.241229400634765625e+02	9.263281822204589844e+00	-1.091723198006087330e+02	5.500177643358149737e+00
-1.249047470092773438e+02	9.048166275024414062e+00	-1.097920878205451629e+02	5.370159879023753469e+00
-1.256779785156250000e+02	8.828077316284179688e+00	-1.104118790384879389e+02	5.240143891122783337e+00
-1.264422912597656250e+02	8.603322029113769531e+00	-1.110316911346364463e+02	5.110129502011945490e+00
-1.271975326538085938e+02	8.374195098876953125e+00	-1.116515220211701660e+02	4.980116551812137082e+00
-1.279436340332031250e+02	8.140980720520019531e+00	-1.122713698190504203e+02	4.850104896632315032e+00
-1.286806030273437500e+02	7.903947830200195312e+00	-1.128912328371426952e+02	4.720094406970471113e+00
-1.294085845947265625e+02	7.663330554962158203e+00	-1.135111095534257686e+02	4.590084966274797118e+00
-1.301277618408203125e+02	7.419357299804687500e+00	-1.141309985980805095e+02	4.460076469648767805e+00
-1.308383178710937500e+02	7.172201633453369141e+00	-1.147508987382697683e+02	4.330068822685276153e+00
-1.315405120849609375e+02	6.922030925750732422e+00	-1.153708088644400931e+02	4.200061940418118311e+00
-1.322346801757812500e+02	6.668979644775390625e+00	-1.159907279779934015e+02	4.070055746377703620e+00
-1.329210815429687500e+02	6.413163661956787109e+00	-1.166106551801913866e+02	3.940050171741305007e+00
-1.336000518798828125e+02	6.154673576354980469e+00	-1.172305896621695496e+02	3.810045154568613590e+00
-1.342719268798828125e+02	5.893584728240966797e+00	-1.178505306959499563e+02	3.680040639113105527e+00
-1.349370880126953125e+02	5.629958152770996094e+00	-1.184704776263522632e+02	3.550036575203235678e+00
-1.355958404541015625e+02	5.363835811614990234e+00	-1.190904298637143484e+02	3.420032917684287188e+00
-1.362485809326171875e+02	5.095249652862548828e+00	-1.197103868773402127e+02	3.290029625917219480e+00
-1.368956451416015625e+02	4.824220180511474609e+00	-1.203303481896035549e+02	3.160026663326874541e+00
-1.375374603271484375e+02	4.550758361816406250e+00	-1.209503133706405151e+02	3.030023996995579783e+00
-1.381743316650390625e+02	4.274865627288818359e+00	-1.215702820335737471e+02	2.900021597297461451e+00
-1.388067016601562500e+02	3.996541261672973633e+00	-1.221902538302137202e+02	2.770019437569089416e+00
-1.394349212646484375e+02	3.715775251388549805e+00	-1.228102284471896297e+02	2.640017493813611615e+00
-1.400593872070312500e+02	3.432553052902221680e+00	-1.234302056024680212e+02	2.510015744433687246e+00
-1.406804809570312500e+02	3.146854400634765625e+00	-1.240501850422185441e+02	2.380014169991700346e+00
-1.413040008544921875e+02	2.861906766891479492e+00	-1.246701665379940067e+02	2.250012752993887588e+00
-1.419615325927734375e+02	2.594486236572265625e+00	-1.252901498841919050e+02	2.120011477695943114e+00
-1.426499176025390625e+02	2.338761806488037109e+00	-1.259101348957700282e+02	1.990010329927758503e+00
-1.433741607666015625e+02	2.093725681304931641e+00	-1.265301214061903323e+02	1.860009296936377732e+00
-1.441535034179687500e+02	1.862310409545898438e+00	-1.271501092655686591e+02	1.730008367244120659e+00
-1.449652099609375000e+02	1.640555143356323242e+00	-1.277700983390090812e+02	1.600007530521156296e+00
-1.457969970703125000e+02	1.425310611724853516e+00	-1.283900885051055241e+02	1.470006777470494130e+00
-1.466418609619140625e+02	1.214656591415405273e+00	-1.290100796545922606e+02	1.340006099724883937e+00
-1.474956665039062500e+02	1.007380604743957520e+00	-1.296300716891303466e+02	1.210005489753789520e+00
-1.483561859130859375e+02	8.026914596557617188e-01	-1.302500645202146075e+02	1.080004940779830891e+00
-1.492221374511718750e+02	6.000629067420959473e-01	-1.308700580681904739e+02	9.500044467032640050e-01
-1.500929107666015625e+02	3.991392254829406738e-01	-1.314900522613687599e+02	8.200040020342984626e-01
-1.509682464599609375e+02	1.996786296367645264e-01	-1.321100470352292007e+02	6.900036018322354137e-01
-1.518165740966796875e+02	7.451839046552777290e-04	-1.327300423317036007e+02	5.600032416504049371e-01
-1.525863494873046875e+02	-1.993542462587356567e-01	-1.333500380985305469e+02	4.300029174868041371e-01
-1.532905731201171875e+02	-4.010922610759735107e-01	-1.339700342886748103e+02	3.000026257395184137e-01
-1.539403381347656250e+02	-6.044696569442749023e-01	-1.345900308598046422e+02	1.700023631669264068e-01
-1.545451660156250000e+02	-8.092535138130187988e-01	-1.352100277738214800e+02	4.000212685167078147e-02
-1.551131134033203125e+02	-1.015107154846191406e+00	-1.358300249964366913e+02	-8.999808583211446611e-02
-1.556508789062500000e+02	-1.221655726432800293e+00	-1.364500224967903250e+02	-2.199982772475050918e-01
-1.561641082763671875e+02	-1.428551554679870605e+00	-1.370700202471086016e+02	-3.499984495213507851e-01
-1.566574249267578125e+02	-1.635466456413269043e+00	-1.376900182223950821e+02	-4.799986045677856472e-01
-1.571345977783203125e+02	-1.842118859291076660e+00	-1.383100164001528753e+02	-6.099987441096016427e-01
-1.575987548828125000e+02	-2.048262834548950195e+00	-1.389300147601348954e+02	-7.399988696972810143e-01
-1.580524139404296875e+02	-2.253702878952026367e+00	-1.395500132841187053e+02	-8.699989827261968012e-01
-1.584975891113281250e+02	-2.458263635635375977e+00	-1.401700119557041546e+02	-9.999990844521845501e-01
-1.589359436035156250e+02	-2.661804676055908203e+00	-1.407900107601310822e+02	-1.129999176005587858e+00
-1.593688049316406250e+02	-2.864209651947021484e+00	-1.414100096841152663e+02	-1.259999258403675659e+00
-1.597972564697265625e+02	-3.065384149551391602e+00	-1.420300087157010580e+02	-1.389999332561938417e+00
-1.602221069335937500e+02	-3.265235424041748047e+00	-1.426500078441282824e+02	-1.519999399304369225e+00
-1.606440887451171875e+02	-3.463692903518676758e+00	-1.432700070597127819e+02	-1.649999459372520461e+00
-1.610637512207031250e+02	-3.660690784454345703e+00	-1.438900063537388121e+02	-1.779999513433850655e+00
-1.614815368652343750e+02	-3.856169939041137695e+00	-1.445100057183622368e+02	-1.909999562089051972e+00
-1.618978271484375000e+02	-4.050078392028808594e+00	-1.451300051465233310e+02	-2.039999605878767941e+00
-1.623629302978515625e+02	-4.244943141937255859e+00	-1.457500046318683076e+02	-2.169999645289496293e+00
-1.628897552490234375e+02	-4.440245151519775391e+00	-1.463700041686788040e+02	-2.299999680759186926e+00
-1.634663085937500000e+02	-4.634374141693115234e+00	-1.469900037518082456e+02	-2.429999712681922830e+00
-1.640823669433593750e+02	-4.826577186584472656e+00	-1.476100033766247464e+02	-2.559999741412297691e+00
-1.647205810546875000e+02	-5.018421173095703125e+00	-1.482300030389595804e+02	-2.689999767269690256e+00
-1.653764801025390625e+02	-5.208507537841796875e+00	-1.488500027350609400e+02	-2.819999790541317441e+00
-1.660467376708984375e+02	-5.395907878875732422e+00	-1.494700024615521556e+02	-2.949999811485795931e+00
-1.667285003662109375e+02	-5.580067157745361328e+00	-1.500900022153942643e+02	-3.079999830335790723e+00
-1.674194183349609375e+02	-5.760686874389648438e+00	-1.507100019938521598e+02	-3.209999847300861298e+00
-1.681175842285156250e+02	-5.937625885009765625e+00	-1.513300017944642377e+02	-3.339999862569398292e+00
-1.688214263916015625e+02	-6.110858440399169922e+00	-1.519500016150151396e+02	-3.469999876311065989e+00
-1.695296478271484375e+02	-6.280436992645263672e+00	-1.525700014535109403e+02	-3.599999888678530269e+00
-1.702412414550781250e+02	-6.446472644805908203e+00	-1.531900013081571785e+02	-3.729999899809293140e+00
-1.709552917480468750e+02	-6.609107494354248047e+00	-1.538100011773387905e+02	-3.859999909827014353e+00
-1.716710815429687500e+02	-6.768516540527343750e+00	-1.544300010596022048e+02	-3.989999918842937365e+00
-1.723879852294921875e+02	-6.924885272979736328e+00	-1.550500009536392838e+02	-4.119999926957211400e+00
-1.731054534912109375e+02	-7.078410148620605469e+00	-1.556700008582726866e+02	-4.249999934260112688e+00
-1.738230285644531250e+02	-7.229292392730712891e+00	-1.562900007724427383e+02	-4.379999940832759009e+00
-1.745402984619140625e+02	-7.377727985382080078e+00	-1.569100006951957766e+02	-4.509999946748124877e+00
-1.752568969726562500e+02	-7.523911952972412109e+00	-1.575300006256735230e+02	-4.639999952071958589e+00
-1.759724578857421875e+02	-7.668033123016357422e+00	-1.581500005631034753e+02	-4.769999956863392399e+00
-1.766867370605468750e+02	-7.810266971588134766e+00	-1.587700005067904385e+02	-4.899999961175656615e+00
-1.773993988037109375e+02	-7.950779914855957031e+00	-1.593900004561087371e+02	-5.029999965056688893e+00
-1.781101989746093750e+02	-8.089723587036132812e+00	-1.600100004104951950e+02	-5.159999968549642269e+00
-1.788189086914062500e+02	-8.227245330810546875e+00	-1.606300003694429677e+02	-5.289999971693293723e+00
-1.795244598388671875e+02	-8.359443664550781250e+00	-1.612500003324960005e+02	-5.419999974522554886e+00
1.797738189697265625e+02	-8.484292984008789062e+00	-1.618700002992437135e+02	-5.549999977068873491e+00
1.790760650634765625e+02	-8.602804183959960938e+00	-1.624900002693166527e+02	-5.679999979360645490e+00
1.783823394775390625e+02	-8.715992927551269531e+00	-1.631100002423822843e+02	-5.809999981423214166e+00
1.776927185058593750e+02	-8.824739456176757812e+00	-1.637300002181413845e+02	-5.939999983279480311e+00
1.770071563720703125e+02	-8.929789543151855469e+00	-1.643500001963245722e+02	-6.069999984950102956e+00
1.763256835937500000e+02	-9.031769752502441406e+00	-1.649700001766894104e+02	-6.199999986453708090e+00
1.756483001708984375e+02	-9.131217956542968750e+00	-1.655900001590177908e+02	-6.329999987806988138e+00
1.749749755859375000e+02	-9.228581428527832031e+00	-1.662100001431133478e+02	-6.459999989024903577e+00
1.743057556152343750e+02	-9.324234962463378906e+00	-1.668300001287993268e+02	-6.589999990120991136e+00
1.736406402587890625e+02	-9.418497085571289062e+00	-1.674500001159167084e+02	-6.719999991107463266e+00
1.729796447753906250e+02	-9.511636734008789062e+00	-1.680700001043223608e+02	-6.849999991995313842e+00
1.723228302001953125e+02	-9.603879928588867188e+00	-1.686900000938874484e+02	-6.979999992794413188e+00
1.716702270507812500e+02	-9.695414543151855469e+00	-1.693100000844960107e+02	-7.109999993513618222e+00
1.710218811035156250e+02	-9.786405563354492188e+00	-1.699300000760437115e+02	-7.239999994160865704e+00
1.703778686523437500e+02	-9.876984596252441406e+00	-1.705500000684366739e+02	-7.369999994743382743e+00
1.697382354736328125e+02	-9.967270851135253906e+00	-1.711700000615903434e+02	-7.499999995267682351e+00
1.691030426025390625e+02	-1.005736446380615234e+01	-1.717900000554286351e+02	-7.629999995739566998e+00
1.684723663330078125e+02	-1.014734840393066406e+01	-1.724100000498830809e+02	-7.759999996164226310e+00
1.678462524414062500e+02	-1.023729133605957031e+01	-1.730300000448920912e+02	-7.889999996546444905e+00
1.672247924804687500e+02	-1.032726192474365234e+01	-1.736500000404001867e+02	-8.019999996890394556e+00
1.666080169677734375e+02	-1.041730880737304688e+01	-1.742700000363574873e+02	-8.149999997199943280e+00
1.659959564208984375e+02	-1.050747776031494141e+01	-1.748900000327190583e+02	-8.279999997478551421e+00
1.653887176513671875e+02	-1.059780883789062500e+01	-1.755100000294444555e+02	-8.409999997729272536e+00
1.647863006591796875e+02	-1.068833637237548828e+01	-1.761300000264973278e+02	-8.539999997954957678e+00
1.641887817382812500e+02	-1.077908134460449219e+01	-1.767500000238449331e+02	-8.669999998158047561e+00
1.635961608886718750e+02	-1.087007617950439453e+01	-1.773700000214577415e+02	-8.799999998340881646e+00
1.630084838867187500e+02	-1.096133899688720703e+01	-1.779900000193092922e+02	-8.929999998505397940e+00
1.624257812500000000e+02	-1.105288791656494141e+01	-1.786100000173756825e+02	-9.059999998653426090e+00
1.618480682373046875e+02	-1.114473628997802734e+01	-1.792300000156354258e+02	-9.189999998786696267e+00
1.612753601074218750e+02	-1.123689460754394531e+01	-1.798500000140691952e+02	-9.319999998906633110e+00
1.607076568603515625e+02	-1.132937622070312500e+01	1.795299999873404033e+02	-9.449999999014560004e+00
1.601449890136718750e+02	-1.142218875885009766e+01	1.789099999886090586e+02	-9.579999999111699083e+00
1.595873413085937500e+02	-1.151534175872802734e+01	1.782899999897508394e+02	-9.709999999199167675e+00
1.590347290039062500e+02	-1.160883522033691406e+01	1.776699999907784218e+02	-9.839999999277885934e+00
1.584871215820312500e+02	-1.170267486572265625e+01	1.770499999917032596e+02	-9.969999999348663877e+00
1.579445343017578125e+02	-1.179686546325683594e+01	1.764299999925356133e+02	-1.009999999941241988e+01
1.574069366455078125e+02	-1.189141082763671875e+01	1.758099999932847481e+02	-1.022999999946976324e+01
1.568742828369140625e+02	-1.198630809783935547e+01	1.751899999939589634e+02	-1.035999999952140804e+01
1.563466033935546875e+02	-1.208156108856201172e+01	1.745699999945657339e+02	-1.048999999956786056e+01
1.558238525390625000e+02	-1.217716884613037109e+01	1.739499999951118241e+02	-1.061999999960963237e+01
